ID,SalePrice
1865,319755.5493764444
1866,320770.24772829964
1867,232276.71165068628
1868,307717.08814109344
1869,198866.23144237112
1870,215462.30596475265
1871,257771.38716930806
1872,169599.91420133482
1873,220622.67053787247
1874,140568.07506286216
1875,199653.11756492234
1876,195381.65272254427
1877,202990.3404456253
1878,214598.77568785593
1879,129881.4510950746
1880,135653.18699088763
1881,251759.60864622696
1882,253273.17531373136
1883,198469.80885105074
1884,220499.77657033512
1885,251041.01935323037
1886,297081.03944966145
1887,192431.29678742058
1888,281106.3884777668
1889,162307.2616084375
1890,138524.74707015094
1891,143365.1355653136
1892,113930.05665303287
1893,129060.34578589014
1894,134629.58409184148
1895,149727.18066885864
1896,125942.31200963208
1897,107869.89904195844
1898,98382.35100667323
1899,125426.0485901217
1900,102636.69468451879
1901,170881.02552803548
1902,148470.90371445878
1903,175692.28622725792
1904,130775.68021410095
1905,174756.18941202015
1906,168380.4224848085
1907,198497.85651092668
1908,111125.23013581354
1909,132397.02921348767
1910,124111.87107199364
1911,201917.3123425628
1912,281135.1477770127
1913,143289.57265763014
1914,55628.32389821992
1915,332883.8275389613
1916,71692.49290170913
1917,255900.91728890233
1918,134369.0870932243
1919,157277.56653146306
1920,185682.2887341879
1921,387721.4400918665
1922,323183.24285306525
1923,206085.35172210904
1924,204294.35352246856
1925,227067.87326733358
1926,384810.159287309
1927,142937.0770731962
1928,164484.23440904854
1929,130244.77023041304
1930,130591.32208608359
1931,138809.69708947671
1932,160399.9892066122
1933,180327.40543058672
1934,179729.91938943122
1935,179671.21936804385
1936,191533.07694467358
1937,190198.19865997595
1938,182146.49573837215
1939,240945.54848210298
1940,191498.0518491088
1941,177985.40878533994
1942,195759.98379078775
1943,188600.80211407962
1944,298738.399871019
1945,373993.433635985
1946,130965.81115579342
1947,289862.53651303804
1948,163916.58342052615
1949,233537.07056691742
1950,172140.57223004132
1951,269426.4426680335
1952,219939.04905917612
1953,164493.6382927131
1954,189242.82434186258
1955,136893.69259027275
1956,268951.61943357927
1957,162893.58873612524
1958,315686.17158738273
1959,137256.3280504977
1960,116385.46461695817
1961,125103.30488692509
1962,91472.7368756983
1963,99023.23472351945
1964,108340.6198441565
1965,150760.09362066566
1966,136219.20982539144
1967,284788.6957399171
1968,389957.6981505816
1969,388090.8720365839
1970,437890.85671304166
1971,389767.2773953143
1972,361645.3052726011
1973,253471.18348574915
1974,319753.6538537223
1975,420194.04193034675
1976,272624.37640514167
1977,348203.0585979077
1978,337190.1076829518
1979,321855.02245303855
1980,194539.1132580092
1981,343597.0452468061
1982,217740.5943858826
1983,207562.0911714688
1984,171927.25707644242
1985,213422.62994271485
1986,233751.5873838093
1987,175599.9024531352
1988,181265.52648619565
1989,187449.92342764977
1990,219843.58661161302
1991,217481.57186283357
1992,211677.97852135598
1993,171480.95113125534
1994,243784.21096862305
1995,183353.5760024323
1996,249749.8671949443
1997,302366.7871053329
1998,345373.24286590255
1999,252481.60095802997
2000,306836.84313953784
2001,281047.9831031105
2002,245007.61983532953
2003,252387.2877341398
2004,265639.577818826
2005,209612.8640517651
2006,221418.39599985915
2007,252825.43519361265
2008,204463.73223998595
2009,197103.57235853813
2010,188381.0576628128
2011,149581.96866465014
2012,168537.78670149046
2013,186367.76704634176
2014,193056.4217029356
2015,194763.285374599
2016,200342.17991302282
2017,199411.30230709095
2018,127070.84675297138
2019,132157.05235270335
2020,117345.186451119
2021,117847.93731752597
2022,177356.12075442725
2023,147435.5435714809
2024,241218.99640405452
2025,330270.4460871604
2026,182657.5457044719
2027,152580.1529246105
2028,165830.35917058465
2029,167638.70891356358
2030,267377.7893591762
2031,206149.2499735153
2032,212270.7413941018
2033,256474.91870025522
2034,163866.28556686564
2035,200919.1133315294
2036,185128.59688739775
2037,186029.2222515988
2038,288304.56796626607
2039,190479.19404386327
2040,320515.8275821658
2041,258820.1285203323
2042,201596.3681739886
2043,162639.05303788313
2044,166988.53032432304
2045,205808.9714241439
2046,138208.6227508577
2047,150594.69376530134
2048,131436.82293901758
2049,138320.7784647738
2050,170850.65631216363
2051,106245.73947496882
2052,140569.25190812905
2053,144364.19128698562
2054,84656.43998389223
2055,170738.15030308408
2056,134494.57160812095
2057,127501.48795575905
2058,229809.23937662478
2059,135996.4071352479
2060,159243.35034759186
2061,169501.6776429504
2062,137200.81826036732
2063,111928.87901912133
2064,138254.65838844303
2065,118695.29982732916
2066,174178.21724948197
2067,147517.65458870717
2068,142018.2607442394
2069,87822.37401769751
2070,113545.07456924586
2071,94136.25115707939
2072,126188.12458993046
2073,140378.5929473737
2074,165001.73998031882
2075,144696.31913816757
2076,120391.6358588288
2077,151302.06274344993
2078,131339.26048673116
2079,127535.31999897293
2080,114294.89984487493
2081,124500.87830517677
2082,135617.07906826228
2083,143636.60873879617
2084,112892.64631996375
2085,127108.48471480104
2086,119224.91043890167
2087,120920.05144987137
2088,105535.33132307904
2089,85931.58056722925
2090,133070.65291159353
2091,134669.6899627809
2092,141506.1665463427
2093,142993.10568146137
2094,103305.22586476563
2095,141049.690054704
2096,86574.29526163262
2097,97538.11339070616
2098,150017.2510277426
2099,59743.87911544216
2100,132561.53304085712
2101,127088.17129489506
2102,129556.5432477015
2103,108252.7356007168
2104,137982.84764862756
2105,140624.33349169072
2106,76484.66036690261
2107,178483.4034808269
2108,121268.61473843639
2109,121157.79785446264
2110,126029.31052455053
2111,140657.7823491569
2112,139023.47883355216
2113,115169.96256703656
2114,106160.65215623852
2115,153695.1100223234
2116,116033.3895306043
2117,153850.2279813325
2118,116845.1862975852
2119,103997.98591068547
2120,106752.82550626586
2121,98450.44418994372
2122,105535.97980543319
2123,87949.72045557506
2124,160503.77694673763
2125,137105.30247452747
2126,142697.3249146647
2127,164956.02676356037
2128,136941.23595111837
2129,100067.34007326496
2130,147605.0579167532
2131,149194.25188976954
2132,112832.83560942738
2133,116579.28960560121
2134,118186.86201430854
2135,102743.97382290357
2136,80126.30508279562
2137,111902.82444729717
2138,137548.67181963506
2139,150358.5817343399
2140,134595.9547981685
2141,134799.12508116325
2142,133903.7221181234
2143,148790.82295841418
2144,117980.14331142607
2145,136726.3291009453
2146,145906.85393098378
2147,153352.34274274725
2148,121079.07197152195
2149,131747.65648592636
2150,209501.88217206715
2151,94097.52316739132
2152,172448.9908844902
2153,159434.6835797669
2154,106368.90077546047
2155,122915.3955659463
2156,250154.75299190704
2157,234723.33354376114
2158,231140.2015744222
2159,216949.75136166543
2160,162001.17600229123
2161,252148.37114503724
2162,397560.8610209933
2163,345968.95002333244
2164,251775.1317422827
2165,167354.6185268545
2166,147685.50346159728
2167,191854.12447678583
2168,207427.21938282045
2169,194516.24623418404
2170,217753.93835861728
2171,146699.3907141635
2172,138449.68595219008
2173,168158.11367834883
2174,236024.9809902723
2175,290273.35854125663
2176,322661.12927816395
2177,254820.76628232904
2178,213355.88552366002
2179,142705.26711122197
2180,201444.883114123
2181,188530.41572288045
2182,236124.10039552755
2183,196411.78636847954
2184,134553.1938680661
2185,125128.4451783012
2186,141447.11110126594
2187,151288.40593444984
2188,151312.58026020645
2189,226584.15478829105
2190,88971.49185984892
2191,91942.59501756528
2192,97344.15347997454
2193,93888.75033473675
2194,103617.75000630778
2195,116016.33035960389
2196,114282.47688583605
2197,113169.22810273593
2198,133909.30401270566
2199,170762.5806428143
2200,121909.57345513461
2201,121075.93142768044
2202,158369.84660349996
2203,139998.27705801855
2204,173538.43802361912
2205,104569.77106846408
2206,118892.7209491897
2207,177055.41670793307
2208,210858.0091000561
2209,209425.25523649988
2210,115570.01366599592
2211,111655.39252834555
2212,113674.96471941436
2213,108271.31763331789
2214,159895.13240650337
2215,107672.09572955906
2216,148897.359957549
2217,69685.69629550519
2218,76213.6063432737
2219,65768.34026000673
2220,72940.52540286527
2221,335286.6236609439
2222,264072.0233473615
2223,280171.7898381349
2224,225940.56971092473
2225,136095.44085464836
2226,222024.73331913142
2227,205627.81294506043
2228,276431.1029876169
2229,232744.43055795407
2230,168666.43418416698
2231,217375.75345374836
2232,183052.60224119292
2233,180644.7912021021
2234,226559.90644430576
2235,232706.7082556191
2236,269238.5832224303
2237,365229.2638524888
2238,193186.01966570047
2239,111720.90460973702
2240,161488.20463790372
2241,150735.1272463647
2242,134488.54181375023
2243,124881.69801733934
2244,96036.6636052998
2245,94389.60007753345
2246,146684.5194150064
2247,97120.1434896369
2248,125838.57353402213
2249,126572.03569801964
2250,134220.54682134718
2251,139672.86506814163
2252,174766.54797354224
2253,164308.2425881892
2254,173590.3125538545
2255,194086.50762483117
2256,181673.65824109374
2257,204922.29912817356
2258,168057.68131064478
2259,181470.0942054685
2260,143361.82124413594
2261,171053.01259841482
2262,196047.26384228232
2263,327179.1216639617
2264,412135.38376209285
2265,154281.92950013003
2266,264557.01313052315
2267,359912.83652903326
2268,339455.52745807776
2269,164465.39882491657
2270,173083.16951501006
2271,218908.2599746897
2272,203505.3278847704
2273,161634.07286900326
2274,169035.5596667727
2275,160378.52459346034
2276,168880.04753070747
2277,192082.42355217304
2278,152928.34205102612
2279,122801.71560787104
2280,117897.99434245445
2281,189153.43535581845
2282,183234.70597588606
2283,95511.4906305845
2284,103831.33128812932
2285,134205.66024603578
2286,127722.04403604483
2287,341862.7085707423
2288,275258.2954923914
2289,357100.92399554624
2290,431035.5406466251
2291,306952.8454123912
2292,407199.4548140117
2293,453385.94540223485
2294,375261.34909731743
2295,457412.6718049807
2296,254782.82273898946
2297,312310.1782271073
2298,297540.5670085422
2299,337622.4159046784
2300,323531.62091284106
2301,279780.85835966043
2302,245368.33603794881
2303,235557.76621398193
2304,247303.6493217153
2305,193362.40102251875
2306,191974.0724479469
2307,191673.18247623643
2308,223915.90703382384
2309,270354.29780779063
2310,210248.5524479505
2311,194348.244089699
2312,182842.123088364
2313,176646.81229585706
2314,167430.6487355072
2315,175487.3204380062
2316,190582.4642130081
2317,181334.00990589848
2318,183207.84450371182
2319,170132.98579291606
2320,177312.93597320848
2321,245560.83431311522
2322,169687.32003602924
2323,155346.1804444436
2324,164352.38900629518
2325,210649.44025573676
2326,167507.0419226637
2327,217820.38447110236
2328,218307.7064233298
2329,182859.26998446562
2330,178057.75166953242
2331,356433.37030226085
2332,383998.26937727164
2333,313883.6710478999
2334,270627.47253476776
2335,263366.16084502224
2336,338588.4238170712
2337,199317.29874368227
2338,269228.73888512293
2339,230244.89498696057
2340,399905.5052585187
2341,208771.29083095366
2342,225916.60395536185
2343,216422.48725152304
2344,240416.28412204425
2345,240242.55868582582
2346,211265.19919271223
2347,196243.14301908796
2348,225221.85506108162
2349,181332.14069215648
2350,291123.87858131895
2351,258461.37138164218
2352,238302.4603768111
2353,279410.5706077168
2354,115776.43670085049
2355,120109.36816678627
2356,154854.4636342499
2357,200948.32409647765
2358,204643.39868293834
2359,118986.19625985283
2360,123601.31873237576
2361,143011.1909039754
2362,266171.15962146554
2363,145411.5540732714
2364,153373.01121229457
2365,204267.00138773106
2366,168960.98686637802
2367,222985.02912866304
2368,194506.03788897322
2369,217869.56872046756
2370,169278.4855495097
2371,166202.6968818634
2372,192424.69170836816
2373,259008.05101118796
2374,282212.85269947915
2375,235658.89141491876
2376,279422.7202331859
2377,325331.6852908881
2378,143328.2137565818
2379,198836.97984445194
2380,144250.75540446848
2381,161664.96810856098
2382,186325.32798415914
2383,205254.8366065645
2384,236456.58314353082
2385,150891.20277343277
2386,138877.5405339774
2387,136829.50524368897
2388,103080.18060657731
2389,133849.12897077133
2390,143679.07549003648
2391,133152.52980695112
2392,111573.03982909748
2393,153846.22157835608
2394,141567.71990606148
2395,187533.5894735701
2396,145572.65896913642
2397,200648.97043586237
2398,124355.51672522833
2399,58662.14641932879
2400,59316.866438040175
2401,117663.20357518138
2402,135959.27131549045
2403,134988.65545117095
2404,150722.85916819327
2405,158259.21429937304
2406,133327.22453367396
2407,120431.6671496762
2408,139066.5701013412
2409,132698.35355920068
2410,155932.96452426084
2411,123969.8576996058
2412,154475.70350033676
2413,140326.5674195724
2414,136315.18622981096
2415,133302.54658647513
2416,120849.10836997817
2417,126689.50093026421
2418,125729.00688234683
2419,134613.80549857527
2420,125180.4942867358
2421,159260.36724672676
2422,120778.31421139877
2423,148407.90213639813
2424,151247.46912119404
2425,195003.82341379405
2426,123433.45964465999
2427,138027.6265507639
2428,154537.4294191491
2429,112429.84002783571
2430,129345.37751175043
2431,104564.00363766673
2432,134222.86298881235
2433,145184.79750443922
2434,144882.9740382583
2435,148927.58871906376
2436,107278.6550271869
2437,106738.14783570697
2438,123222.11834795903
2439,111747.40011678568
2440,120152.91877526398
2441,95564.2289633663
2442,101384.78042593662
2443,121425.80916909482
2444,124824.83871448331
2445,93604.02490991284
2446,127790.06495816188
2447,173414.5736471606
2448,153203.19761860953
2449,110226.48993264549
2450,148378.40731951105
2451,128068.48744001333
2452,188722.90748486135
2453,102508.89903517213
2454,119995.04299386837
2455,104855.01135403033
2456,134039.56571351155
2457,113780.37375847655
2458,99456.15403542208
2459,111810.15129238735
2460,125318.72664057615
2461,119502.08494834839
2462,132051.56686433856
2463,116833.15339907464
2464,160498.83156644492
2465,119542.18112568818
2466,110634.1231557121
2467,114914.30695088068
2468,89934.26281656726
2469,90611.53477414745
2470,189208.13814332517
2471,193427.59479304895
2472,172893.3694807497
2473,119077.46533471745
2474,108859.27168653105
2475,208243.93856418284
2476,111132.74843109724
2477,134260.46270681176
2478,156562.72123276256
2479,115112.55972011609
2480,143928.69275147817
2481,125206.22096031644
2482,133169.69402214035
2483,118515.23865160372
2484,126582.07796406324
2485,124375.65373426728
2486,152535.56131608234
2487,202166.94126139628
2488,121944.07342692873
2489,144539.3264217337
2490,152939.29853976736
2491,92656.90406667655
2492,181440.26366917684
2493,130714.80047599594
2494,171112.92000593507
2495,95322.77400521428
2496,218994.75270117025
2497,148905.97724588687
2498,117762.73630377569
2499,90773.39880551555
2500,128269.20041035932
2501,137908.5022094438
2502,143020.47975133604
2503,99053.05508542681
2504,192179.10268877115
2505,220363.18328988666
2506,261153.7810389032
2507,294937.2502290593
2508,262956.95068446145
2509,226538.9592779711
2510,228668.78592604646
2511,185776.75114064146
2512,213552.60574988983
2513,223774.8757166234
2514,228757.56414062413
2515,150655.06217736873
2516,169568.72706700774
2517,135391.32744548924
2518,136634.20714993472
2519,227529.74960662052
2520,210268.8707137633
2521,192745.70772913288
2522,221941.65816715898
2523,127717.0795589192
2524,144092.48779889522
2525,146194.98998033148
2526,142792.44908629748
2527,112067.98133305924
2528,130234.89430712623
2529,133114.67796100196
2530,117326.79294014894
2531,250851.81965183344
2532,231198.60922885576
2533,198508.75057142184
2534,238151.6916779996
2535,288901.3175793072
2536,233919.4761883085
2537,203712.46438513763
2538,176127.4039735526
2539,180155.9776121878
2540,181308.22098440176
2541,180903.66770644998
2542,176134.83916689514
2543,128220.15892250519
2544,131054.86533310829
2545,125179.36353382518
2546,142155.34837031018
2547,139244.31844460982
2548,148084.69844621082
2549,168640.91970619033
2550,378483.5601904347
2551,146645.6602839948
2552,118902.66557826835
2553,88164.83876188258
2554,109864.56946857633
2555,107478.10073125167
2556,107028.6216403548
2557,118951.63237735585
2558,163950.27679848782
2559,127386.3289922149
2560,119935.87668030316
2561,99497.82793408423
2562,116733.70831595392
2563,138904.95149136666
2564,163253.67060043677
2565,126918.19916216099
2566,149568.9307541818
2567,126673.25040366413
2568,191750.30083489537
2569,182211.02308005217
2570,114495.93761001412
2571,227555.85874064334
2572,144500.48240129396
2573,210237.19208099792
2574,277469.473024292
2575,124252.19904882331
2576,149439.61800751806
2577,156880.01054172244
2578,96826.3360349554
2579,77585.40456283584
2580,135153.24660351148
2581,134631.0533567574
2582,105345.78945687828
2583,292977.96437284356
2584,158740.1986690958
2585,197329.65587979613
2586,199011.56672242776
2587,194936.8774860019
2588,126668.296686242
2589,145090.35070728074
2590,216509.27264811622
2591,224704.80073932852
2592,219539.2332717019
2593,253376.09899048865
2594,175995.46315577417
2595,198623.52025883336
2596,342515.5770592869
2597,199277.01557600556
2598,263846.75993076165
2599,283359.8769227101
2600,188339.36604146537
2601,136437.3240629156
2602,86244.40579554727
2603,89731.89244716996
2604,86345.30384493481
2605,85377.65342713954
2606,149717.74592351794
2607,172318.41468791768
2608,205921.5151852167
2609,158072.91845268148
2610,117813.71392275697
2611,163697.00305876057
2612,154924.9120558227
2613,128676.95732323725
2614,116746.2800235294
2615,146002.43436140975
2616,136658.60609829353
2617,175231.6559458501
2618,175586.93407117875
2619,191911.83482355706
2620,186518.2284645174
2621,181827.99934327457
2622,188233.8006186932
2623,244992.3733360259
2624,283856.44991465117
2625,304098.3077586026
2626,169264.20569225433
2627,167379.19578301528
2628,378448.71715943766
2629,406675.87314915535
2630,324650.7085359992
2631,464373.1500357338
2632,358130.33255131386
2633,287800.5290617397
2634,383250.30018981604
2635,151945.69817439406
2636,185143.23557389778
2637,154779.94962244283
2638,248210.00765215966
2639,171749.76743030018
2640,152776.87010342628
2641,107576.46461416532
2642,193734.72558587848
2643,105456.8189458359
2644,133472.91118040762
2645,95698.18191993114
2646,91046.39374582136
2647,100149.14942393676
2648,135705.6675561205
2649,142115.68989082938
2650,127386.38943898433
2651,146476.49331269923
2652,425334.83084219863
2653,238632.28277206776
2654,266511.6783531157
2655,388788.31532666995
2656,302158.2413671485
2657,311695.59005950013
2658,281946.96596166
2659,297011.09300526686
2660,321849.84719429456
2661,349926.84220345377
2662,359822.9030666598
2663,271219.77978420665
2664,267169.1486786023
2665,315258.42252011294
2666,263215.6255125068
2667,167336.19521274258
2668,177719.13971805558
2669,179268.57799520434
2670,291935.6604238956
2671,178223.16754296978
2672,181742.0647692726
2673,216057.63951925095
2674,220107.71739542563
2675,154886.09323251754
2676,185045.07943842807
2677,200923.42792000726
2678,260481.96599721748
2679,283477.8399799594
2680,272742.24208865524
2681,398909.2300633895
2682,313526.40731248015
2683,497175.17145005736
2684,305429.977090576
2685,328372.7079662516
2686,257238.13401379465
2687,315309.6777459932
2688,220173.69364414265
2689,198080.4601533075
2690,424452.034324387
2691,195752.87613948152
2692,122993.88407220636
2693,192858.48261327142
2694,117848.5855970637
2695,192580.9065563372
2696,184558.6334399467
2697,208818.0690546735
2698,197732.56623223
2699,182699.44337930254
2700,170059.00310396895
2701,161684.94424476573
2702,122599.99148576015
2703,140408.02102498084
2704,146754.67984448862
2705,126925.54438017712
2706,119468.83671436697
2707,125554.26166052173
2708,133938.41560095493
2709,109722.11527973699
2710,128234.99987347849
2711,269472.22820000316
2712,341561.6549198289
2713,152346.80165756663
2714,151258.9467700968
2715,170564.87532941706
2716,137341.98054947497
2717,183094.53015554434
2718,230925.82589173908
2719,158921.4620019876
2720,161195.19041644983
2721,145387.0646867221
2722,167184.12526295314
2723,144422.3444517902
2724,130393.31625804874
2725,136501.7436348829
2726,147656.24401615383
2727,164254.99088204926
2728,159697.37602029348
2729,152723.21164210796
2730,147026.84888660396
2731,116293.57681581556
2732,119101.56349701682
2733,159578.80072290997
